Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
6,Medicaid/Home Health Care (Millions of Dollars),United States,0,United States,,277.296,411.802,487.669,614.56,773.553,885.733,1019.167,1213.293,1358.028,1753.614,2143.558,2495.08,2938.63,3456.128,3841.329,4313.101,4675.788,5170.306,5557.592,5906.127,6771.282,8279.464,9791.171,11522.037,13614.69,15104.777,17204.61,20124.12,22238.34,24291.2,16.7
6,Medicaid/Home Health Care (Millions of Dollars),Region,1,New England,,14.861,17.893,23.104,32.042,50.701,65.046,81.547,100.852,120.376,146.522,179.444,206.225,243.666,279.946,284.038,335.822,390.663,484.861,555.604,577.034,629.771,765.202,915.905,1073.58,1103.95,1186.912,1225.381,1367.502,1524.244,1794.165,18
6,Medicaid/Home Health Care (Millions of Dollars),State,1,New England,Connecticut,0.067,1.179,4.516,5.165,6.936,9.072,11.894,15.894,20.767,28.933,40.231,50.162,55.877,64.571,66.29,88.417,135.892,175.228,219.234,232.815,254.109,288.598,310.735,331.094,339.656,350.722,333.082,348.405,342.267,402.055,35
6,Medicaid/Home Health Care (Millions of Dollars),State,1,New England,Maine,1.339,1.959,2.492,3.429,5.18,7.08,6.442,7.105,7.382,7.798,8.941,10.396,13.196,14.435,14.759,15.183,16.913,18.28,19.85,17.961,12.317,11.194,11.016,43.605,46.726,37.98,53.981,50.451,52.187,49.721,13.3
6,Medicaid/Home Health Care (Millions of Dollars),State,1,New England,Massachusetts,11.573,12.358,13.955,21.128,35.675,45.381,59.284,73.106,86.976,104.514,123.997,138.685,165.455,189.359,189.255,217.697,222.778,271.868,293.861,297.355,338.884,438.971,563.597,663.223,675.048,736.322,746.174,860.56,1005.973,1196.385,17.3
6,Medicaid/Home Health Care (Millions of Dollars),State,1,New England,New Hampshire,0.607,0.696,0.433,0.433,0.678,1.109,1.386,1.623,1.859,1.94,2.403,2.494,3.08,4.154,4.193,4.686,5.164,5.322,5.469,6.493,7.77,8.292,9.604,10.828,10.994,11.195,11.2,11.119,11.347,13.806,11.4
6,Medicaid/Home Health Care (Millions of Dollars),State,1,New England,Rhode Island,0.237,0.311,0.321,0.431,0.618,0.672,0.661,0.929,1.128,1.097,1.36,1.654,2.318,3.157,4.503,4.814,4.229,6.427,5.679,4.226,4.232,4.359,5.32,5.652,11.624,17.544,24.395,33.63,48.952,59.889,21
6,Medicaid/Home Health Care (Millions of Dollars),State,1,New England,Vermont,1.039,1.39,1.387,1.454,1.614,1.732,1.88,2.195,2.264,2.239,2.511,2.835,3.74,4.272,5.038,5.026,5.688,7.736,11.511,18.183,12.458,13.788,15.631,19.178,19.902,33.15,56.549,63.336,63.517,72.308,15.8
6,Medicaid/Home Health Care (Millions of Dollars),Region,2,Mideast,,183.679,256.553,305.908,384.774,477.56,524.25,588.901,685.818,766.088,1070.752,1310.44,1542.833,1762.116,1918.646,1929.394,2051.63,2079.048,2148.193,2144.562,2090.152,2303.3,2714.208,3015.776,3784.889,4336.83,4572.274,4978.295,6042.662,6449.018,6725.141,13.2
6,Medicaid/Home Health Care (Millions of Dollars),State,2,Mideast,Delaware,0.276,0.424,0.537,0.748,0.938,1.104,1.606,2.253,2.635,3.012,3.775,5.775,7.434,9.984,11.643,15.492,18.392,15.796,17.941,17.023,19.64,21.373,23.864,25.315,30.956,35.975,41.2,47.201,53.244,63.073,20.6
6,Medicaid/Home Health Care (Millions of Dollars),State,2,Mideast,District of Columbia,2.661,3.627,3.982,4.268,5.127,6.643,9.344,10.484,9.371,8.961,10.687,12.534,13.828,17.074,17.861,19.855,17.839,16.117,17.22,17.723,19.715,18.678,26.279,34.147,41.268,58.096,95.531,145.979,176.069,209.338,16.2
6,Medicaid/Home Health Care (Millions of Dollars),State,2,Mideast,Maryland,0.775,1.247,1.58,1.637,2.975,6.567,8.136,9.926,11.923,13.16,15.468,19.252,31.985,46.332,61.812,81.593,82.863,101.482,121.771,126.199,132.713,145.406,157.352,197.588,207.472,223.577,192.251,209.849,214.978,179.277,20.6
6,Medicaid/Home Health Care (Millions of Dollars),State,2,Mideast,New Jersey,7.05,8.801,9.355,11.476,14.214,18.44,23.381,28.122,33.939,44.621,55.103,70.876,83.889,113.297,127.455,156.017,190.145,223.473,218.8,195.905,103.324,214.385,244.699,318.671,335.629,346.074,394.492,416.774,494.299,540.157,16.1
6,Medicaid/Home Health Care (Millions of Dollars),State,2,Mideast,New York,167.258,238.216,285.819,361.044,447.531,483.136,536.146,623.776,695.394,985.409,1205.025,1411.582,1595.547,1692.647,1659.174,1712.052,1691.535,1710.233,1698.004,1650.553,1938.531,2205.281,2446.97,3073.846,3565.288,3709.679,3958.464,4797.734,5028.02,5219.72,12.6
6,Medicaid/Home Health Care (Millions of Dollars),State,2,Mideast,Pennsylvania,5.66,4.238,4.635,5.601,6.776,8.36,10.289,11.258,12.826,15.587,20.382,22.813,29.432,39.312,51.449,66.621,78.273,81.093,70.826,82.749,89.377,109.085,116.612,135.321,156.216,198.873,296.357,425.126,482.408,513.575,16.8
6,Medicaid/Home Health Care (Millions of Dollars),Region,3,Great Lakes,,19.465,52.179,55.819,63.673,81.651,95.455,108.735,137.314,150.29,184.667,215.204,226.333,272.829,318.753,320.088,360.549,408.902,449.804,524.285,538.272,589.748,720.583,868.682,1005.625,1188.664,1328.919,1511.453,2024.981,2234.332,2775.71,18.7
6,Medicaid/Home Health Care (Millions of Dollars),State,3,Great Lakes,Illinois,2.459,2.855,2.062,2.527,3.197,3.114,2.821,3.073,3.886,4.494,5.436,7.359,13.787,14.851,20.029,25.021,23.901,25.579,22.662,29.268,29.989,34.892,50.08,56.33,60.638,77.019,66.264,94.804,84.641,109.054,14
6,Medicaid/Home Health Care (Millions of Dollars),State,3,Great Lakes,Indiana,1.468,1.575,1.623,1.664,2.098,2.574,3.278,4.16,5.912,8.544,11.483,15.593,23.757,25.409,18.341,23.863,29.55,30.058,27.404,31.153,36.18,43.643,48.264,62.074,81.125,128.09,140.377,156.475,187.426,236.739,19.2
6,Medicaid/Home Health Care (Millions of Dollars),State,3,Great Lakes,Michigan,11.405,41.948,45.289,50.186,61.85,65.881,69.231,88.44,96.182,113.562,118.943,108.027,126.081,177.241,181.25,197.071,221.086,223.375,266.268,266.927,288.287,330.071,380.972,439.961,496.287,512.032,557.581,689.809,835.63,1002.158,16.7
6,Medicaid/Home Health Care (Millions of Dollars),State,3,Great Lakes,Ohio,0.863,1.225,1.575,1.815,2.178,2.386,3.382,4.852,5.771,7.367,11.516,14.552,20.385,23.97,27.231,35.664,43.245,42.161,62.708,51.314,58.674,91.497,133.282,172.226,216.684,254.505,323.817,549.644,664.894,793.379,26.5
6,Medicaid/Home Health Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,3.27,4.577,5.272,7.481,12.328,21.501,30.023,36.79,38.537,50.7,67.826,80.803,88.819,77.282,73.237,78.93,91.121,128.63,145.243,159.61,176.619,220.481,256.084,275.034,333.929,357.272,423.415,534.249,461.741,634.38,19.9
6,Medicaid/Home Health Care (Millions of Dollars),Region,4,Plains,,4.371,5.626,6.192,7.978,12.802,23.778,26.375,28.142,31.215,42.202,61.288,76.191,105.251,134.52,143.793,178.856,219.462,267.905,262.203,270.422,311.318,436.157,535.196,568.332,692.2,795.945,926.881,1064.404,1256.839,1476.696,22.2
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,Iowa,0.623,0.992,1.199,1.635,2.159,2.803,3.306,4.212,3.97,5.013,6.992,8.291,10.784,11.338,14.729,21.708,24.715,27.551,27.783,29.684,26.092,33.923,35.897,51.366,50.841,51.178,62.04,70.887,78.268,81.544,18.3
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,Kansas,0.549,0.554,0.641,0.719,0.941,1.287,1.506,1.331,1.501,2.276,3.233,4.856,6.539,7.926,8.866,10.598,12.413,15.134,15.466,17.475,22.483,32.718,35.763,34.449,38.971,45.336,56.321,70.405,71.215,62.866,17.8
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,Minnesota,2.099,2.631,2.789,3.405,5.257,9.426,10.536,11.939,14.219,23.106,37.391,47.748,69.179,89.64,85.005,96.318,110.766,139.034,142.666,158.434,179.532,205.988,241.972,241.505,344.323,412.797,508.164,590.086,711.631,870.414,23.1
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,Missouri,0.714,0.827,0.848,1.362,3.339,8.671,9.115,7.791,8.334,8.466,9.643,10.747,13.415,19.676,28.988,43.337,63.497,77.076,68.112,58.014,74.051,151.378,206.816,223.642,234.48,264.891,275.354,304.85,362.512,423.905,24.6
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,Nebraska,0.368,0.574,0.63,0.707,0.767,0.843,1.033,1.425,1.457,1.892,2.489,3.203,3.886,4.507,4.774,5.47,6.626,7.187,6.224,5.707,7.906,10.261,11.952,14.344,18.251,14.6,15.596,18.741,22.157,23.432,15.4
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,North Dakota,0.004,0.022,0.053,0.112,0.181,0.274,0.425,0.831,0.979,1.046,0.973,0.756,0.785,0.701,0.679,0.569,0.636,0.919,0.878,0.628,0.787,0.921,1.308,1.36,2.995,3.945,4.809,4.603,5.305,5.983,28.4
6,Medicaid/Home Health Care (Millions of Dollars),State,4,Plains,South Dakota,0.013,0.026,0.032,0.037,0.157,0.474,0.453,0.612,0.754,0.404,0.567,0.59,0.662,0.732,0.752,0.855,0.81,1.004,1.074,0.479,0.468,0.967,1.487,1.665,2.339,3.199,4.596,4.831,5.752,8.552,24.9
6,Medicaid/Home Health Care (Millions of Dollars),Region,5,Southeast,,21.541,30.805,36.906,50.389,65.019,83.292,99.848,128.697,152.258,169.338,213.999,260.089,336.522,412.706,438.514,517.072,545.084,520.119,550.594,638.164,697.092,820.847,946.995,1092.117,1467.871,1625.878,1840.04,2118.727,2423.914,2565.972,17.9
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Alabama,1.51,1.544,1.873,2.51,3.788,4.488,4.976,5.758,7.39,8.964,12.602,11.937,14.457,17.174,16.398,17.914,18.508,22.227,31.845,35.626,48.501,50.685,60.079,68.394,78.876,109.352,101.51,115.659,118.263,135.213,16.8
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Arkansas,5.025,6.82,6.701,8.092,8.81,9.384,10.586,12.927,15.993,15.566,14.894,18.373,27.053,30.139,27.898,30.988,31.817,30.385,31.749,28.44,29.238,31.723,36.306,39.281,56.4,66.604,73.171,74.416,81.642,94.793,10.7
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Florida,1.133,2.186,3.46,5.498,6.801,10.209,12.825,14.921,12.956,12.747,27.315,48.863,77.411,110.373,134.638,167.04,154.212,124.852,137.714,162.014,164.942,217.365,262.256,353.641,403.84,455.854,521.137,579.483,629.694,667.134,24.6
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Georgia,3.761,6.669,9.454,13.213,15.543,21.329,22.9,26.617,31.157,30.623,33.624,30.291,30.593,30.991,35.744,39.669,38.717,37.202,40.109,48.177,50.212,55.714,73.357,80.819,235.656,130.8,167.73,232.898,293.576,312.793,16.5
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Kentucky,3.646,4.498,4.808,6.847,10.146,12.335,14.323,18.365,22.029,26.058,32.532,38.285,43.249,47.664,47.752,54.042,61.25,59.118,67.836,91.924,95.918,97.124,93.23,89.626,98.81,110.89,135.625,135.545,145.689,140.623,13.4
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Louisiana,0.319,0.37,0.523,0.794,1.329,1.827,2.678,4.412,5.014,5.258,6.417,8.781,13.378,20.2,24.873,26.493,23.428,23.008,18.855,19.471,22.25,25.864,30.52,36.468,50.959,99.68,137.359,214.421,292.621,314.171,26.8
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Mississippi,0.505,0.591,0.704,1.456,1.616,1.461,2.053,2.622,3.121,3.841,4.973,5.15,5.361,7.072,7.017,8.874,11.225,10.268,11.391,7.883,9.721,16.383,17.835,21.916,55.898,41.05,39.654,40.746,38.302,38.942,16.2
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,North Carolina,1.343,2.103,2.404,3.027,5.171,8.03,13.426,22.377,29.904,38.411,45.267,50.654,65.391,79.278,80.885,100.152,132.177,138.724,134.781,177.502,201.873,240.654,289.141,312.759,373.664,477.229,496.644,509.155,573.205,586.15,23.3
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,South Carolina,1.237,1.41,1.141,1.437,2.032,2.772,3.029,3.714,4.069,4.457,5.755,6.497,6.12,6.821,7.794,10.641,12.668,12.855,12.094,12.708,11.877,18.342,12.762,12.541,16.018,25.315,44.034,53.947,62.725,75.871,15.3
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Tennessee,1.577,2.113,2.444,3.454,4.896,5.545,6.878,8.871,9.54,10.175,11.491,11.684,13.925,16.536,16.245,17.751,17.607,19.101,21.957,23.808,29.269,32.287,34.032,32.402,32.324,35.523,30.1,37.058,41.353,39.662,11.8
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,Virginia,1.348,2.17,2.584,2.709,3.22,3.498,3.484,4.34,4.823,5.644,7.33,8.403,8.648,6.716,5.516,7.074,8.147,8.433,7.1,7.848,8.76,10.312,14.108,17.654,19.111,31.988,40.756,56.636,64.668,69.844,14.6
6,Medicaid/Home Health Care (Millions of Dollars),State,5,Southeast,West Virginia,0.138,0.33,0.809,1.35,1.667,2.413,2.691,3.773,6.261,7.595,11.8,21.17,30.937,39.741,33.752,36.432,35.328,33.945,35.163,22.762,24.531,24.395,23.37,26.617,46.315,41.592,52.32,68.764,82.176,90.777,25.1
6,Medicaid/Home Health Care (Millions of Dollars),Region,6,Southwest,,27.303,39.411,48.302,62.56,73.19,79.742,97.85,113.48,116.843,115.069,129.008,138.575,156.613,198.399,215.724,245.579,276.495,377.818,505.805,567.383,617.363,859.474,1027.818,1216.483,1212.691,1303.348,1555.554,1708.758,1734.058,1725.8,15.4
6,Medicaid/Home Health Care (Millions of Dollars),State,6,Southwest,Arizona,0,0,0,0,0,0,0,0,0,0,0.113,0.847,2.535,4.309,5.214,5.486,4.461,7.261,9.188,13.608,13.009,19.068,23.944,32.865,51.607,77.854,119.712,152.203,57.987,73.978,
6,Medicaid/Home Health Care (Millions of Dollars),State,6,Southwest,New Mexico,0.364,0.516,0.578,0.671,0.933,1.293,1.755,1.859,1.83,2.043,2.381,2.872,3.972,4.587,4.959,6.277,7.87,8.387,7.509,7.698,20.503,118.342,173.956,226.462,298.516,285.74,375.856,426.514,426.7,78.48,20.4
6,Medicaid/Home Health Care (Millions of Dollars),State,6,Southwest,Oklahoma,16.236,19.846,22.387,25.249,25.327,20.873,18.712,21.269,21.276,19.84,19.39,18.832,20.635,20.06,16.569,15.423,15.312,18.43,23.451,31.426,42.882,51.262,45.793,45.26,32.079,24.732,27.269,28.826,29.763,31.87,2.4
6,Medicaid/Home Health Care (Millions of Dollars),State,6,Southwest,Texas,10.703,19.049,25.337,36.64,46.93,57.576,77.383,90.352,93.737,93.185,107.124,116.024,129.471,169.443,188.981,218.393,248.851,343.74,465.657,514.651,540.969,670.803,784.125,911.896,830.489,915.023,1032.717,1101.216,1219.608,1541.472,18.7
6,Medicaid/Home Health Care (Millions of Dollars),Region,7,Rocky Mountains,,1.109,1.879,2.877,3.37,3.412,3.07,2.92,3.888,4.897,6.354,8.399,12.704,18.294,25.659,30.734,42.483,54.043,67.669,78.834,96.974,105.423,125.23,152.793,166.665,177.867,204.18,225.221,264.414,305.446,337.059,21.8
6,Medicaid/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Colorado,0.639,1.246,2.159,2.646,2.486,2.097,1.821,2.4,2.601,2.654,3.08,3.985,5.224,7.053,9.836,16.29,28.139,42.799,51.041,65.614,72.43,88.194,111.343,107.291,111.555,129.185,146.041,175.939,203.566,228.362,22.5
6,Medicaid/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Idaho,0.125,0.179,0.195,0.176,0.262,0.294,0.295,0.313,0.499,0.565,1.103,2.873,5.083,7.456,8.974,11.143,12.775,11.312,11.454,15.68,14.759,13.167,15.729,26.581,24.744,25.02,27.607,31.761,35.42,34.425,21.4
6,Medicaid/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Montana,0.24,0.268,0.298,0.297,0.311,0.221,0.154,0.281,0.793,2.32,2.577,3.697,5.421,7.482,7.293,8.669,6.755,9.141,9.584,8.133,10.922,15.484,14.218,14.871,18.454,20.584,22.46,24.934,29.647,35.723,18.8
6,Medicaid/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Utah,0.095,0.17,0.2,0.226,0.309,0.356,0.48,0.704,0.847,0.634,1.234,1.633,1.942,2.863,3.435,4.542,4.25,2.357,4.41,5.517,4.974,5.52,8.286,14.279,19.427,25.248,24.67,27.234,31.831,32.721,22.3
6,Medicaid/Home Health Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,0.01,0.016,0.024,0.026,0.045,0.102,0.171,0.191,0.157,0.18,0.405,0.517,0.623,0.805,1.195,1.839,2.124,2.061,2.344,2.029,2.338,2.865,3.217,3.642,3.686,4.142,4.443,4.547,4.982,5.828,24.8
6,Medicaid/Home Health Care (Millions of Dollars),Region,8,Far West,,4.967,7.456,8.56,9.773,9.217,11.099,12.991,15.101,16.062,18.711,25.776,32.13,43.339,167.499,479.043,581.11,702.09,853.936,935.705,1127.726,1517.267,1837.762,2328.007,2614.345,3434.617,4087.32,4941.785,5532.672,6310.49,6890.657,28.3
6,Medicaid/Home Health Care (Millions of Dollars),State,8,Far West,Alaska,0.009,0.003,0.001,0.004,0.01,0.015,0.039,0.113,0.173,0.198,0.229,0.288,0.491,0.926,1.445,2.18,2.337,2.488,1.771,1.607,2.934,2.862,8.766,18.685,32.2,44.521,42.449,24.201,26.281,29.477,32.2
6,Medicaid/Home Health Care (Millions of Dollars),State,8,Far West,California,2.497,3.57,4.658,4.888,3.309,4.886,6.104,7.227,7.853,9.036,11.557,13.371,19.292,129.672,418.602,489.978,590.446,716.11,824.865,1011.141,1377.469,1662.428,2096.703,2329.476,3069.706,3670.523,4444.539,4946.217,5618.232,6222.238,31
6,Medicaid/Home Health Care (Millions of Dollars),State,8,Far West,Hawaii,0.114,0.142,0.179,0.22,0.199,0.164,0.153,0.162,0.104,0.116,0.172,0.269,0.526,1.082,1.958,3.169,3.818,3.115,3.321,3.46,4.712,4.661,2.866,2.511,3.012,3.784,3.269,4.27,7.171,3.128,12.1
6,Medicaid/Home Health Care (Millions of Dollars),State,8,Far West,Nevada,0.238,0.363,0.387,0.412,0.472,0.695,1.099,1.391,1.285,1.468,2.089,3.01,5.079,6.555,5.808,5.446,6.241,6.89,8.451,11.784,12.978,15.46,25.974,41.661,58.41,69.096,83.061,95.305,107.609,101.829,23.2
6,Medicaid/Home Health Care (Millions of Dollars),State,8,Far West,Oregon,0.366,0.999,1.003,1.174,1.068,0.744,0.754,0.687,0.774,0.808,1.486,3.057,3.84,5.958,9.941,18.834,28.68,37.259,21.519,16.098,14.289,15.489,21.875,22.109,33.021,25.153,59.1,77.045,99.129,76.91,20.3
6,Medicaid/Home Health Care (Millions of Dollars),State,8,Far West,Washington,1.743,2.379,2.332,3.076,4.159,4.594,4.841,5.522,5.873,7.085,10.243,12.136,14.11,23.306,41.29,61.504,70.568,88.072,75.777,83.636,104.886,136.862,171.824,199.905,238.268,274.243,309.367,385.635,452.068,457.075,21.2
7,Medicaid/Prescription Drugs (Millions of Dollars),United States,0,United States,,1408.051,1610.701,1669.162,1907.31,2219.411,2331.964,2985.77,3396.218,3814.119,4082.59,5076.942,6043.281,6883.016,7720.942,8627.167,9699.526,10824.29,12224.839,14014.986,16613.203,19760.214,23310.713,27442.941,32121.84,35709.622,36291.465,18919.286,18127.913,18915.367,19981.05,9.6
7,Medicaid/Prescription Drugs (Millions of Dollars),Region,1,New England,,84.107,98.862,104.04,120.067,136.677,138.624,174.096,203.885,228.498,240.742,291,354.104,402.232,434.599,519.531,600.496,623.279,706.253,843.175,984.11,1146.414,1330.278,1492.772,1624.01,1715.453,1718.974,707.771,650.791,818.14,788.62,8
7,Medicaid/Prescription Drugs (Millions of Dollars),State,1,New England,Connecticut,16.547,19.802,21.858,25.162,29.693,30.059,37.875,42.778,46.412,48.759,61.338,77.05,87.053,101.471,115.271,124.058,121.131,138.623,161.471,186.079,223.474,250.076,296.706,323.723,356.372,376.296,125.409,135.47,285.385,282.42,10.3
7,Medicaid/Prescription Drugs (Millions of Dollars),State,1,New England,Maine,9.416,10.567,11.5,13.714,15.804,16.347,20.351,23.61,26.341,28.565,35.764,42.081,46.036,52.103,56.88,62.537,74.77,82.391,97.958,115.176,142.844,153.102,172.484,200.307,190.733,184.524,104.03,96.87,111.428,88.891,8
7,Medicaid/Prescription Drugs (Millions of Dollars),State,1,New England,Massachusetts,42.514,50.84,53.336,61.455,67.842,68.947,86.974,104.806,118.703,123.224,143.104,175.694,205.477,208.426,261.3,311.022,307.563,344.367,428.538,485.506,533.555,649.999,714.839,748.494,749.663,749.915,357.895,310.582,324.387,319.604,7.2
7,Medicaid/Prescription Drugs (Millions of Dollars),State,1,New England,New Hampshire,3.53,3.922,3.678,4.498,5.362,5.545,7.47,8.586,9.739,10.468,13.037,16.005,18.603,21.789,24.913,30.816,34.769,38.479,45.544,56.668,67.16,75.776,73.926,89.056,96.62,95.254,44.904,42.35,44.521,50.91,9.6
7,Medicaid/Prescription Drugs (Millions of Dollars),State,1,New England,Rhode Island,8.437,9.664,9.69,10.65,12.233,11.893,14.021,15.316,16.948,18.004,22.516,26.054,27.091,30.253,36.807,45.266,53.048,65.965,71.33,90.345,106.967,120.114,143.419,160.297,195.657,204.721,73.036,62.57,50.709,44.764,5.9
7,Medicaid/Prescription Drugs (Millions of Dollars),State,1,New England,Vermont,3.663,4.067,3.98,4.588,5.743,5.834,7.405,8.788,10.354,11.722,15.241,17.22,17.972,20.559,24.36,26.797,31.998,36.428,38.334,50.336,72.414,81.21,91.398,102.132,126.407,108.263,2.496,2.949,1.711,2.031,-2
7,Medicaid/Prescription Drugs (Millions of Dollars),Region,2,Mideast,,237.058,283.477,325.863,393.574,466.65,504.996,662.466,752.149,850.142,910.853,1121.98,1282.254,1371.76,1560.519,1791.932,2030.946,2298.211,2659.939,3306.228,4021.507,4725.923,5481.699,6496.604,7743.154,9116.831,9690.398,5699.755,5182.492,5635.331,6266.021,12
7,Medicaid/Prescription Drugs (Millions of Dollars),State,2,Mideast,Delaware,2.203,2.554,2.713,3.021,3.463,3.572,4.378,4.722,4.989,5.404,7.049,10.046,11.02,13.319,16.043,18.828,24.662,29.756,36.219,44.925,55.073,65.069,84.451,81.569,93.131,79.6,68.434,58.248,64.641,64.088,12.3
7,Medicaid/Prescription Drugs (Millions of Dollars),State,2,Mideast,District of Columbia,5.82,6.307,6.783,7.779,8.861,8.67,10.563,11.743,12.633,11.7,15.915,18.53,20.39,22.556,25.867,28.784,31.278,37.444,41.193,50.281,65.684,68.013,83.091,96.81,116.515,116.92,84.912,63.016,68.392,99.028,10.3
7,Medicaid/Prescription Drugs (Millions of Dollars),State,2,Mideast,Maryland,17.848,21.265,24.549,31.086,36.893,37.824,45.853,50.94,55.981,62.696,77.025,89.108,99.378,108.155,124.414,139.247,160.582,187.2,219.486,242.995,264.098,324,376.388,493.514,563.358,611.052,301.103,359.148,413.427,383.828,11.2
7,Medicaid/Prescription Drugs (Millions of Dollars),State,2,Mideast,New Jersey,46.308,53.097,56.623,64.413,73.845,76.757,96.383,112.087,126.098,135.685,172.331,207.071,233.667,255.094,262.878,323.936,386.739,439.593,487.74,571.05,650.858,691.111,767.303,901.194,1088.023,1218.835,664.653,551.066,647.979,629.619,9.4
7,Medicaid/Prescription Drugs (Millions of Dollars),State,2,Mideast,New York,111.357,131.089,153.133,189.699,229.758,257.256,350.074,398.573,454.646,472.171,574.106,638.563,648.636,721.829,820.488,928.044,1049.525,1213.799,1564.125,1908.687,2421.734,2822.736,3492.957,4070.515,4853.143,5061.47,3496.185,3132.222,3347.397,3854.722,13
7,Medicaid/Prescription Drugs (Millions of Dollars),State,2,Mideast,Pennsylvania,53.523,69.166,82.063,97.576,113.83,120.917,155.216,174.084,195.796,223.196,275.554,318.937,358.67,439.565,542.242,592.107,645.425,752.147,957.466,1203.568,1268.476,1510.77,1692.413,2099.552,2402.661,2602.52,1084.468,1018.792,1093.495,1234.737,11.4
7,Medicaid/Prescription Drugs (Millions of Dollars),Region,3,Great Lakes,,293.923,331.509,334.349,378.481,431.821,446.137,583.499,646.15,714.571,762.823,915.606,1048.437,1195.601,1261.811,1372.074,1523.115,1690.697,1824.515,2067.075,2114.227,2562.951,3087.2,3757.571,4351.07,4641.015,4935.457,2286.667,2115.975,2070.373,2477.255,7.6
7,Medicaid/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Illinois,97.468,107.422,103.85,113.414,118.661,118.953,147.264,154.772,167.107,174.916,192.332,212.619,301.411,299.331,316.421,402.404,426.816,471.088,523.799,587.64,659.902,745.083,1126.075,1296.13,1200.587,1551.759,515.964,687.206,603.206,973.594,8.3
7,Medicaid/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Indiana,27.582,31.591,33.329,39.383,48.3,53.145,73.178,80.617,95.592,107.123,135.626,158.013,183.426,191.789,207.264,204.752,231.944,258.875,295.48,354.092,427.156,513.919,563.436,574.056,629.094,676.59,268.601,283.406,229.295,275.251,8.3
7,Medicaid/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Michigan,78.358,85.211,83.656,90.362,104.905,106.797,132.642,148.181,161.624,170.995,205.716,231.513,227.422,242.451,285.021,314.035,362.533,365.52,435.198,240.192,369.901,475.715,497.069,547.616,637.012,575.268,302.858,292.407,244.804,239.107,3.9
7,Medicaid/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Ohio,50.683,61.997,69.865,84.834,100.795,103.291,144.949,166.026,178.684,195.614,243.602,289.117,315.054,343.295,373.046,442.644,500.355,562.774,618.642,694.575,825.177,1047.145,1198.028,1451.215,1637.396,1604.54,981.07,663.794,642.713,638.839,9.1
7,Medicaid/Prescription Drugs (Millions of Dollars),State,3,Great Lakes,Wisconsin,39.832,45.288,43.648,50.487,59.16,63.951,85.466,96.553,111.563,114.175,138.33,157.175,168.289,184.945,190.322,159.279,169.049,166.258,193.956,237.728,280.815,305.338,372.964,482.054,536.926,527.299,218.174,189.16,350.355,350.464,7.8
7,Medicaid/Prescription Drugs (Millions of Dollars),Region,4,Plains,,98.952,112.655,111.803,125.928,145.151,149.236,185.094,210.333,236.489,250.915,315.821,382.514,441.409,502.261,553.733,601.155,663.154,795.35,940.251,1142.818,1380.07,1590.994,1898.047,2040.09,2333.934,2416.929,1157.865,1133.84,1186.516,1295.42,9.3
7,Medicaid/Prescription Drugs (Millions of Dollars),State,4,Plains,Iowa,15.762,17.453,19.026,22.613,25.683,26.537,33.494,40.013,45.573,48.644,61.612,73.374,76.63,80.655,91.507,94.014,99.329,111.268,130.128,141.779,165.853,202.476,235.344,271.785,290.245,315.341,160.525,132.859,143.22,138.148,7.8
